text,label
مدعية المحكمة الجنايات الدولية تطالب بإنهاء العنف في غزة,1
"متداول⛔
سقوط #نيزك في قرية (الذيابية) في ريف دمشق.
وذكر الأهالي أن قطعة النيزك سقطت في وقت متأخر من مساء الأمس و خلفت جورة بالأرض قطرها ٧ امتار.🙄",0
لقاح جديد واعد قد يعتمد عالمياً لعلاج الانفلونزا,1
كأس آسيا: كوريا الجنوبية تفوز على البحرين واستراليا على الهند,1
زياد العناني.. ظلام في شمس قليلة,1
هل تملك أميركا أدلة ضد إيران؟,1
طائرة ميغ 29 التي عزز بها الجيش العربي السوري قواته الجوية....ما أجملها,0
المغرب بطل العرب لألعاب القوى,1
7 نوفمبر موعد الجولة الثانية للانتخابات الرئاسية بافغانستان,1
روحاني في الاندبندنت: رسالة الى الغرب من رجل يريد اخراج ايران من الجمود,1
نائب وزير الخارجية الروسي: موسكو تنتظر موافقة المعارضة السورية على خطة عنان,1
"بعد امتناع الصين فتح ابواب المساجد ضد المسلمين اعوام واعوام
اليوم فتحوها وطلبوا من المسلمين ان يدعو لهم عشان فيرس كورونا
سبحان الله امس كانوا يعذبونهم واليوم يطلبون منهم الدعاء",0
قاض سابق: مستقبل إسرائيل في خطر,1
بعد مذبحة المدرسة الأمريكية، مسيرة في واشنطن ضد فوضى السلاح,1
توقعات بفشل بوتين في سوريا,1
العبادي يعلن النصر على داعش في كافة الأراضي العراقية,1
بعد ٥ دقائق فقط الطيران الحربي المصري طراز أباتشي خلي المنطقة كلها بالمنظر اللي امامكم نار جهنم من كل ناحية ومن اراد منهم الهروب اصطادة رجال ووحوش الصاعقة المصرية المهم ان باقتهم دخل جهنم في الدنيا قبل الاخرة تسلم الايادي يا جيش بلادي وسمعوني تحيا مصر تحيا مصر تحيا مصر تحيا مصر تحيا مصر,0
قتيل وجرحى باشتباك في كشمير,1
"محمد بن سلمان: زمن منع المسيحين دخول مكة والمدينة قد ولى ويجب أن نقوم ببناء كنيسة بمكة
يرى مراقبون مقربون من الأمير السعودي محمد بن سلمان أنه يعتزم بناء كنيسة في السعودية والسماح للمسيحين الموجودين في السعودية أن يمارسوا معتقداتهم الدينية بحرية تامة حيث نقل عنه أنه قد قال في إحدى المجالس أن زمن منع المسيحين دخول مكة والمدينة قد ولى ونحن هنا في السعودية يجب أن نكون منفتحين على جميع الديانات ويجب أن نقوم ببناء كنيسة بمكة .مع العلم أنه حتى الأن ممنوع على المسيحين المتواجدين في السعودية ممارسة شعائرهم الدينية وممنوع عليهم ادخال الكتاب المقدس بتاتاً إلى المملكة ",0
"""CNN"": البيت الأبيض يعد إعلاناً للطوارئ قد يصدره ترامب لتخطي الكونغرس",1
إيطاليا :الحكومة الإئتلافية الجديدة تؤدي اليمين الدستورية,1
محكمة أمريكية ترفض تسوية بين أوبر وسائقيها بقيمة 100 مليون دولار,1
"تركي الفيصل: ضرب إيران ""حماقة""",1
باكستان تحظر تنظيمين مرتبطين بهجمات بومباي عام 2008,1
عشرات القتلى بقصف جديد على دوما,1
ظاهره غريبه لأول مره تحدث في المغرب ،كتل السحاب تتساقط من السماء إلى الارض . يقولون تبدلات مناخيه قادمه …,0
مشروع قرار روسي عن سوريا,1
"فيديو.. مسئول مكافحة كورونا بقطر يهرب من الاستوديو خوفا من الإصابة بالفيروس
فى مشهد طريف للغاية، هرب مسئول فى وزارة الصحة القطرية من برنامج على الهواء بإحدى القنوات الفضائية خوفا من الإصابة بفيروس كورونا بمجرد أن عطس المذيع، بينما اعتبر مراقبون أن الواقعة رغم طرافتها لكنها تشير إلى عدم تعامل النظام القطرى بشفافية مع الرأى العام بشأن حقيقة موقف فيروس كورونا داخل قطر.",0
"‏لايحمل حزاما ناسفا… إنما كورونا… شاهد الحواجز في الصين!
الحمدالله على دين الإسلام ?",0
الصين تستثمر ملياري جنيه استرليني في محطة نووية في بريطانيا,1
مقتل جوليو ريجيني: مطالبات في بريطانيا بمؤازرة إيطاليا,1
عبده خال يفوز بالبوكر العربية,1
"سيمبسون يتنبأ بترشح ترامب للرئاسة
في بداية عام 2000 تم بث مسلسل كرتوني أمريكي اسمه “عائلة سيمبسون ” كانت احدى حلقات المسلسل ظهر فيها مرشح لرئاسة أمريكا يدعى “ترامب “وكان عنوان الحلقة “جزء من المستقبل “!
هل هي صدفة أم مخططات تتم بسرية ؟!",0
تم اكتشاف مومياء في الصين يعود عمرها حوالي1950 عام ووجد داخل ثابوت المومياء ورقتان/2 ورقة مكتوب فيها .ما يلي سفر التثنية 18 اقيم لهم نبيا من وسط اخوتهم👉 مثلك👉 واجعل كلامي في فمه فيتكلم 👉بكل ما اوصي به👉 ………………. والورقة الثانية مكتوب فيها .ما يلي صحوني لما النصارى يثبتوا من هوه هذا النبي,0
"كان عندك كام سنه لما عرفت ان قطمة التفاحه دي فيها صورة مخترع الايفون
ستيفن جوبز 😅",0
إيران تدقق في مضمون موقع أنستغرام,1
ستة دروس نتعلمها من العباقرة,1
الخارجية الصينية: العلاقات مع روسيا أنموذج جديد للدولتين العظيمتين,1
"السعودية.. محاكمة أكاديمي سابق ""حرض على الدولة""",1
"على وقع الأزمة بين صلاح واتحاد الكرة المصري.. الفيفا يشيد بـ""آسر القلوب""",1
كيف تغير رحلات الفضاء أدمغة الرواد؟,1
موغوروزا تبلغ نهائي دورة مونتيري,1
موجة نزوح بسبب معركة الموصل,1
"آخر صورة التقطها مصور ياباني من خيمته لدب يهجم عليه ويقتله.
",0
توقع تراجع نمو الدول الغنية,1
"صلواتٌ في شوارع إيطاليا لحفظ أهلها من خطر فايروس كورونا المستجد ""كوفيد19""
",0
أوكلاهوما سيتي يتغلب على سان أنطونيو سبيرز في الـNBA,1
"31 غارة للتحالف الدولي على مواقع ""داعش"" في سوريا والعراق",1
مقاتلات بلجيكية تعود إلى قواعدها بعد انتهاء مهامها في العراق,1
غاسول أفضل لاعب سلة أوروبي,1
وكالة غوث اللاجئين تقرر وقف عملياتها بغزة بعد اقتحام مقرها,1
#عمرو الجنايني رئيس اللجنه الخماسيه لاتحاد الكره يحتفل مع احد لاعبى الزمالك ببطوله السوبر جيت😂😂,0
"تنظيم الدولة الإسلامية ""يقطع"" طريق الإمداد بين بيجي والموصل شمال العراق",1
ترامب يعترف بقراره الأصعب كرئيس للولايات المتحدة,1
ستولتنبرغ يشكك في جدوى تشكيل جيش أوروبي بديلا للناتو,1
"تجدد القصف رغم المقترح السعودي بتطبيق ""هدنة انسانية"" في اليمن",1
"تحول ""غامض"" في الأرض يؤثر على خرائط أنظمة الملاحة!",1
80 الف مشجع يتجمعون لتحية رونالدو,1
عُمان تهدر الفوز على أستراليا,1
راسموسن يحذر من بلقنة سوريا,1
هبوط الاسواق الامريكية نتيجة المخاوف من الديون اليونانية,1
التعرف في بلجيكا على أماكن اختباء مرتكبي حوادث باريس,1
"تعيين الممثلة ومقدمة البرامج التلفزيونية الإثيوبية حنان طارق سفيرة لبلادها لدى السودان.
",0
مقتل مدنيين بقصف حوثي على تعز,1
مغردون ينعون الممثلة الأمريكية كاري فيشر,1
"الأطفال المهاجرون ""عرضة للانتهاكات في ليبيا""",1
⚪🌎 وزير الصحة الاردني يفجرها و يكشف الوضع خطير. أربع جرائم قتل علماء في اربع دول توحي بحجم المؤامرة..فيروس كورونا سر لا يعرفه الكثير من الناس,0
أوليفر ستون يعد لإخراج فيلم حول الراحل هوغو تشافيز,1
دعوة الجمهوريين نتنياهو لمخاطبة الكونغرس تحرج اوباما,1
جدارية لجورج فلويد في غزة,0
البرلمان العراقي يقرر صرف منحة طواريء لأعضائه مقدارها ( خمسة عشر مليون دينار) لإعانتهم على تجاوز محنة كورونا،,0
الهند تطالب الامارات بالتحقيق في قصف سفينة حربية امريكية لقارب صيد عند دبي,1
عـاجل/شاهد :ماركون يعلنها “يصعب علينا التعامل مع قيس سعيد لأنه يضع مصلحة الإسلام والمسلمين قبل كل المسائل الأخرى”,0
أفغانستان: استمرار الهجمات في كابول,1
غوغل تتلقى انتقادات بعد حذفها مقالا لبي بي سي من نتائج البحث,1
بيرين سات ترفض دخول فلسطين عبر إسرائيل,1
"الأمم المتحدة: تنظيم الدولة الإسلامية يعدم 60 مدنيا في الموصل بتهمة ""الخيانة""",1
انفجار مياه عذبه في البحر الميت ، منظر غريب جدا الآن,0
السفينتان الحربيتان الايرانيتان تعودان الى البحر الاحمر عبر قناة السويس,1
"البرلمان الكندي يضحك من حال المعلم المصري.
",0
مخاوف صينية من تصريف مياه مفاعل فوكوشيما الياباني إلى مياه المحيط الهادئ,1
المكسيك: رمي جثث موتى كورونا في البحر,0
حادث غريب ..شجرة تخترق سيارة من الأسفل نحو السقف وسط ذهول فرنسيين,0
"📍الرئيس التونسي #قيس_سعيد يقصف فئة من المسلمين بسبب إحتفالهم اليوم برأس السنة #وقال..... لم نرى النصارى يتسابقون لشراء الأضاحي و الخرفان في يوم عيد الأضحى ولم نراهم يتبادلون الهدايا و الحلويات في عيد الفطر
#عيد_الميلاد لتبادل الهدايا و حمل شجرة الميلاد ويتمايلون مع انغام و أجراس بايا نويل #هذا هو الإنهزام الحضاري لأمة مغلومة تولعت بالغالب 🇹🇳❤",0
المبعوث الاممي الى اليمن: مجلس الأمن سيصدر عقوبات بحق معرقلي المبادرة الخليجية,1
"أعمال شغب وتخريب قام بها المسلمون في برمنجهام بالمملكة المتحدة خلال شهر رمضان لأنهم أرادوا إغلاق الطريق لإقامة موائد إفطار في الشارع
قلنا لك يا بريطانيا فلم يرق لك كلامنا فأشربي اليوم ما كان بوسعك تجنبه من قبل",0
مشروع قانون أمريكي لتجريد روسيا من السلاح النووي,1
"تهمة""الزي الفاضح"" تتصدع في السودان!",1
الخميس أول أيام العيد بليبيا,1
باكستان تتهم أرامل بن لادن,1
حركة الشباب الصومالية تطلق قناة تلفزيونية,1
"قام علي الحبري محافظ مصرف ليبيا المركزي البيضاء بتجميد كافة حسابات هيئة الاستثمار العسكري  التي يرأسها المدني الفاخري واحالتها للتحقيق.

وذلك بعد ورود مذكرات من الانتربول والخزانة الأمريكية بجرائم غسيل أموال والتعامل مع منظمات للتجارة في النفط والذهب الفنزويلي والإيراني",0
الأسبرين قد يعزز المقاومة ضد الإصابة بسرطان القولون,1
"جون ماكين يخرج دفعة من مقاتلي داعش 
الرجاء مشاركة البوست ونشره ليعلم العالم حقيقة صناع داعش 
الرجاء مشاركة البوست على أوسع نطاق",0
الصين تُنعش الطلب على النفط,1
بن همام: لو كنت أوروبيا لما تجرأ بلاتر على رفع اصبعه في وجهي,1
علماء يبتكرون ورق طباعة يمكن استخدامه عدة مرات,1
" مسلسل سيمبسون يتنبأ بأحداث اقتحام الكونغرس.
",0
تسعة أسباب تفسر شغفنا بقراءة الموضوعات المختصرة في قوائم,1
كيف يؤثر الإفراط في العمل على أدائك وحياتك الشخصية؟,1
"‏""زوجة رئيس وزراء باكستان عمران خان، أقوى دولة آسيوية، رغم أنها ليست عربية، بل هي بريطانية وأسلمت، ورغم أنها في أعلى سلطة في الدولة تلبس هذا الحجاب"".
",0
كان جابرييل خيسوس معجب بفتاة ويتصل بها مرارا لكنها كانت ترفض اتصالاته بحجة أنه عامل نظافة في شوارع البرازيل ، مرت الأيام وأصبح خيسوس لاعبا للمان سيتي ومهاجم المنتخب البرازيلي الأول فاتصلت به الفتاة فقام برفض اتصالها ، وأصبح بعد كل هدف يسجله يقوم بعمل حركة الهاتف لتذكيرها بالماضي 👌,0
"ترامب يشيد بنجاح تونس في مكافحة فيروس كورونا المستجد، ويمدح أعضاء الحكومة والمعارضة والنقابات، ويتمنى لو كان لديه وزراء تونسيون ليقضي على ""كوفيد 19"" في أسبوعٍ واحدٍ.
",0
بي بي سي تشكو مضايقات إيران لصحفييها إلى الأمم المتحدة,1
"الصورة دي تعتبر واحدة من أفضل الصور في أخر 10 سنين وفي إشاعات إنها أدت لحالة اكتئاب للمصور.
القصة بتقول إن الفهدين دول هاجموا الغزالة دي في وقت كانت بتلعب فيه مع ولادها الصغيرين وإن الغزالة كان قدامها فرصة للهروب والنجاه بحياتها لكن قررت إنها تسيب نفسها للفهود عشان تدي فرصة لولادها انهم يهربوا لانها لو كانت جريت ولادها مكنش هيكون عندهم فرصة للنجاة..
الصورة هي اخر لحظة للأم وهي بتتأكد إن ولادها هربوا بسلام قبل مايتم افتراسها.
( الأم هي الشخص الوحيد في العالم اللي ممكن يضحي بحياته عشانك بدون لحظة تردد)",0
شاهد كيف ظهرت الفنانة المصرية حلا شيحة بعد خلعها الحجاب (فيديو),1
الأسعار القياسية للأرز سنة 2008,1
"الصنداي تلجراف"": غالبية البريطانيين تؤيد خفض موازنة الرعاية الاجتماعية",1
"صورة إسماعيل هنية وهو يقبل يد الخامنئي.
",0
"30 دولار رسوم فحص كورونا للمغادرين عن المعبر!!
الفحص لا يكلف هذا المبلغ، ويجب مراعاة الظروف.",0
مزاد على تحفة فنية بسعر مليون دولار شاهد سوء الحظ?‍,0
تعيين رئيس جديد لوزراء بلجيكا,1
"مُنظمة الصحّة العالمية تستدعي الدكتور أسعد العرفي من مدينة سلوق شرق بنغازي في ليبيا، حول علاج فايروس كورونا المستجد (كوفيد-19)، الذي اكتشفه بمحض الصدفة.
",0
مغردون يتساءلون: من يقف وراء تفجير منبج الذي أسفر عن ضحايا أمريكيين؟,1
السودان يتوقع عجز ميزانيته بـ3.4%,1
بطاقتان رابحتان في سحب يانصيب أمريكي بـ 636 مليون دولار,1
"طفل عبقري سوري يجد علاجًا لكورونا 
الطفل العبقري عبد الرحمن يجد علاج لكورونا ▫كورونا الشغل الشاغل للعالم كان حاضراً في وجدان طفل التوحد عبد الرحمن اﻷسعد من أيام تفاجأ أهله أنه يرسم الفيروس و يكتب اسم دواء للعلاج منه ( FARRTREAT ) بالإضافة إلى كتابة عنوان شارع بعد البحث عنه تبين أنه موجود في ألمانيا و هو مرفق بالصورة",0
الحصار يطال ورود وفراولة غزة,1
ميتشل يصل إلى إسرائيل لإجراء مباحثات السلام,1
تنسيق عربي أممي بشأن سوريا,1
"سجع من كتاب عظائم الدهور لأبي علي الدبيزي، المنشور عام 565 من الهجرة، يتنبّأ بانتشار فايروس كورونا المستجد عام 2020 ميلاديًّا.
",0
الاتحاد الأوروبي يقرر رفع معظم العقوبات عن بورما الأسبوع المقبل,1
قافلة المعونات الروسية لاوكرانيا ما زالت عالقة عند الحدود,1
افتتاح مناطق للراحة والرياضة في القاعدة الجوية السورية حميميم (فيديو),1
"في عام ١٩٩٠ بث هذا المسلسل الكارتوني سيمبسون الذي تنبأ بالكثير من الأحداث التي تحققت ، واليوم ننقل لكم وبالصور :-
١-الشرطي الامريكي يدوس على رقبة شخص اسود وتقف خلفه فتاة رافعة لافته ( العدالة لجورج) جورج هو الشخص الذي قتله الشرطي .
٢- الغضب ( النار)في الشوارع الامريكية التي شملت كل الولايات المتحدة .
٣- وتوقع المسلسل اغتيال لترمب او يموت بدون احد ان يعرف السبب لموته .
السؤال المطروح ( هل سيموت ترمب ؟ وتتفكك الولايات الى دويلات صغيرة ؟ )",0
مالي: 30 طائرة فرنسية تهاجم المسلحين في كيدال,1
البرتقال يتحول إلى ملابس في صقلية,1
"جبران باسيل :
دواعش طرابلس يحضرون لفلتان أمني جديد قرب مجلس النواب.. هذه المرة ستضربهم القوى الأمنية بيد من حديد ولو اضطر الأمر لقتلهم فليكن.. وقد أعذر من أنذر..",0
"آبل وغوغل وانتل وادوبي: تسوية قضية ""سرقة الموظفين""",1
الداخلية التركية: اعتقال أكثر من 18 ألف شخص بعد محاولة الانقلاب,1
توسع الاحتجاجات في جنوب سوريا,1
مالي تطلق سراح سجناء القاعدة,1
بلا قيود مع د. ناصر القدوة عضو اللجنة المركزية لحركة فتح,1
"المملكة المتحدة تغير تصنيف گوڤيد من الأوبئة الخطيرة المعدية إلى الأمراض السارية العادية... انتهت اللعبة
أعلنت المملكة المتحدة عن تغيير تصنيف گوڤيد من الأوبئة الخطيرة المعدية إلى الأمراض السارية العادية، وأن انتهت قد اللعبة.
الحكومة البريطانية تصرح أن مرض الكورونا عبارة عن فايروس عادي، ولا خوف منه إلا لدى الأشخاص الذين لهم مشاكل أخرى، ويمكن محاربته عبر حبوب البرستماول.
إغلاق ملف كورونا بعد ضلوع منظمة الصحة العالمية رسمياُ بمؤامرة ضد البشرية، مما أجبرهم على الاعتراف وتغيير أقوالهم وسيتم توجيه أمر لكافة البلدان بالفتح ولا حاجة للتباعد الاجتماعي والتوجيه بعودة الحياة الى طبيعتها.
وصرحت المنظمة قائلة:
منظمة الصحة العالمية تصل إلى نتيجة نهائية بأن حامل فايروس كوفيد19 يعتبر شخص غير معدي للآخرين إلا في حالة ظهور الأعراض لديه وأهمها الحرارة! لذا لا ينصح بفحص غير المصابين أو حجزهم بداعي الحجر.
بذلك أصبح المسح الوطني والحجر لغير المصاب بالأعراض عديم الجدوى ولا يؤثر على التعامل مع المرض !!!
الاستراتيجيه الآن هي البحث عن المصابين بالأعراض وليس حاملي المرض !!
الان انتهت الجائحة وانكشفت المؤامرة ومنظمة الصحة العالمية أعلنت ان ماحدث من ٣ شهور هو سوء فهم،",0
انتهاء جائحه كورونا من السعوديه الخامس من شهر شوال اللهم لك الحمد والشكر,0
الكثيرون يستغربون كثيرا تعيين #السيسى لسليم العوا فى مجلس الشيوخ رغم انه فى فتره من الفترات كان محاميا للرئيس #مزسى ما لا يعلمه الكثيرون ان العوا هو من رشح السيسى لمرسى لمنصب وزير الدفاع و اقنعه ان السيسى من اشد المعجبين بجماعه الاخوان المسلمين معلومه مؤكده,0
فيسبوك تقدم أدوات جديدة تسمح بحذف وكشف البيانات المسربة,1
فنزويلا تعلق قمة اقليمية بسبب وضع تشافيز الصحي,1
"95 ألف دولار في ليلة واحدة لمعرفة جنس مولود على برج خليفة !
",0
أمبرتو إيكو.. مبدع لم تنصفه نوبل,1
نتنياهو ينجح في التوصل إلى اتفاق لتشكيل حكومة ائتلافية,1
"من توقعات المسلسل الأمريكي المثير للجدل "" عائلة سيمبسون 
ملاحظة الصورة المشهد من حلقة تم تصويرها قبل ١٥ عاما
#ترامب",0
دورتموند يتألق ويقترب من ميونخ,1
"كويري يصعق نادال ويتوج ببطولة ""أكابولكو"" للتنس",1
اليمن: اشتباكات في لحج وتحركات دولية لنقل السلطة إلى نائب الرئيس,1
روسيا تحصد 3 جوائز سياحية عالمية,1
فيري يحرز ذهبية السويد الثانية في فانكوفر 2010,1
جنوب السودان: عشرات القتلى من الفارين من القتال في غرق عبارة في النيل,1
المالكي وعلاوي يبحثان مسألة تشكيل حكومة عراقية,1
رويترز: ترامب يوافق على تحويل مذكرة سرية للكونغرس تتهم الـ إف بي آي بالانحياز في التحقيقات ضده,1
"كنيسة في ألمانيا تطلب من إمام مسجد رفع الأذان لمواجهة وباء كورونا-
عندما يرفع الأذان في الكنائس بعد منعه فاعلم أنه دين الحق فحمدوا الله على نعمة الإسلام",0
ترامب غير مستعجل لتعيين وزير دفاع جديد,1
مملكة ابن سعود وتحديات البقاء,1
مدفيديف: العالم لن يعود الى نماذج التطور السابقة,1
لوحة دموية لاحتجاج نشطاء حقوق الحيوان في إسبانيا,1
معلومات حول استخدام بعض محطات وقود جهاز تسخين للبنزين قبل ضخها للسيارة، يزيد من حجم البنزين وينقص كميته، مقارنة بمحطات تابعة لشركة أخرى يدوم البنزين المستخدم لديها ضعف المسافة والمدة.,0
"إقامة مناطق آمنة للاجئين دون تنسيق مع دمشق ""انتهاك للسيادة السورية""",1
ياسمين صبرى و ابو هشيمة اتطلقوااا ,0
عودة سوريا للجامعة العربية.. محور اجتماع تشاوري بالأردن,1
"صورة تاريخية نادرة .. اقتحام الكونغرس الأمريكي على يد الاحتلال البريطاني في عام 1814
",0
"عادت الشكوك من جديد لتحوم حول صحة الرئيس الأمريكي دونالد ترامب بعد تعرضه لإغماءة بالأمس .
وأعلنت وكالة رويترز للأنباء إصابة أحد العاملين في البيت الأبيض بفايروس كورونا ، وهو تحديدا واحد من أبرز مساعدي نائب الرئيس الأمريكي .
و انتشر مقطع فيديو يظهر حالة إغماء مفاجيء للرئيس الأمريكي دونالد ترامب أثناء إلقائه خطابا أمام الجماهير.",0
في صحف عربية: تفسيرات متباينة لنتائج قمة سوتشي الثلاثية بشأن سوريا,1
مرسي يقيل قيادات عسكرية وأمنية,1
جدل المقاومة يخيم على القمة,1
صباح.. نجمة حتى الرمق الأخير,1
جماعة يسارية متطرفة تعلن مسؤوليتها عن تفجير أنقرة,1
مقتل 29 لاجئا في دارفور,1
الصين تسلم البحرية الأمريكية غواصة استولت عليها في بحر الصين,1
استمرار الاشتباكات العنيفة في بنغازي,1
دربي سوداني ومهمة صعبة للوداد,1
حملة إسرائيلية على لغة الضاد,1
تحرك أممي لبحث تسوية بليبيا,1
مستشار ابن سلمان، #تركي_آل_الشيخ رئيس هيئة الترفيه يصل نيويورك بعد تدهور حالته الصحية ..,0
شبح الإغلاق يهدد صحفا سودانية,1
ترحيب أميركي بحظر جوي بليبيا,1
اجتماع عربي لبحث قضية الأقصى,1
جماهير ونادى ليڤرپول يحيون محمد صلاح بأجمل تحيه فى ذكرى الهجره النبويه المباركه,0
إيطاليا.. اعتقال مهربين متهمين بقتل مهاجرين بطريقة وحشية,1
"حذرت وزارة الدفاع الجزائرية في بيان، من تداول عطر اسمه ""رولاكس""، مشيرة إلى أنه قد يؤدي إلى الموت المفاجئ بعد فترة من استعماله، بحسب ما أفادت به وسائل الإعلام الجزائرية، الاثنين.

وقالت صحيفة ""الخبر"" الجزائرية، إنإرسالية عسكرية تم تسريبها موجهة من الناحية العسكرية الأولى بالبليدة إلى المديرية الجهوية لمصالح الصحة العسكرية تحت رقم 8331 بتاريخ 15 أغسطس2017، وأكدت أن العطر القاتل تم اكتشافه بعدد من الدول العربية، وذكرت بعضها مثل مصر والعراق والكويت والبحرين ولبنان والسودان.

وأفادت الدفاع الجزائرية إلى أنالتحاليل التي أجريت على العطر، أثبتت، بعد إخضاع المستعملين له لفحوصات طبية، أنه سام وأنأعراضهلا تظهرمباشرة بعد استعماله، بل لها مفعول متأخر قد يمتد إلى 3 أو 4 أيام بعد رشه.

وأكدت الوزارة أن الشخص الذي يستعمل هذا العطر مآله الموت المحتوم.

وطالبت وزارة الدفاع الوطني بعدم اقتنائه والتوقف بشكل نهائي عن استعماله في حالة اقتنائه.",0
انسحاب مدفيديف من بطولة رولان غاروس,1
إسقاط الإتهام عن ستراوس- كان في قضية تحرش جديدة,1
كلمات تحد من جاذبيتنا في أعين الآخرين!,1
أتليتكو مدريد يطيح ببرشلونة من ربع نهائي أبطال أوروبا,1
"مقتدى الصدر يغرد: ""يا أبناء العراق، أنتم أمام مرحلة خطيرة جداً جداً، قد تبدأ بعد ساعة أو ساعات أو أيام لا أكثر، فإما أن تكونوا الخاسرون أو الفائزون والله على ما أقول شهيد"".
",0
"بداية 2021 .. وداعا الشاب خالد 😢
الفنان الجزائري #الشاب_خالد في ذمة الله 
إثر حادث مرور في دبي ....
انا لله وانا إليه راجعون",0
شاهد.. أهازيج واحتفالات لاعبي منتخب السعودية بالفوز بكأس آسيا,1
إيران: تسرب وليس فيروس سبب تأجيل تشغيل مفاعل بوشهر,1
"يقول بيل جيتس في التغريدة أدناه:
لا اريد رؤية أي تغريدة كراهية ضد المسلمين لذبح الحيوانات. مليون حيوان يذبح كل يوم في كنتاكي وماكدونلد وبرجركنج لاطعام الأثرياء وتحقيق الأرباح. خلال العيد يضحي المسلمون بالحيوانات لاطعام الفقراء مجانا",0
مصرية تتهم في مقابلة تلفزيونية رجلي شرطة باغتصابها,1
أسعار النفط قد تبطئ نمو الطلب,1
"وفاة الفنان الكوميدي عماد الفراجين بحادث سير في الأردن.
",0
ميسي يبقي آمال برشلونة بالدوري,1
إصابة أربعة عناصر أمن بسيناء,1
#تفجير_السنك يتصدر اهتمام المغردين في العراق,1
"حبس أبو الفتوح 15 يوما بتهمة ""تولي قيادة في جماعة إرهابية""",1
"بايرن ميونيخ يبني مسجدًا داخل استاد ""إليانز أرينا""
في مفاجأة غير متوقعة، ﺃﻋﻠﻨﺖ ﺇﺩﺍﺭﺓ ﻧﺎﺩﻱ ﺑﺎﻳﺮﻥ ﻣﻴﻮﻧﺦ ﺍﻷﻟﻤﺎﻧﻲ -ﻋﺒﺮ ﻣﻮﻗﻊ ﺍﻟﻨﺎﺩﻱ ﺍﻟﺮﺳﻤﻲ- ﻋﻦ ﺑﻨﺎﺀ ﻣﺴﺠﺪ ﺇﺳﻼﻣﻲ ﻓﻲ ﻣﻠﻌﺐ ""إﻟﻴﺎﻧﺰ ﺍﺭﻳﻨﺎ"" ﻣﻌﻘﻞ الناﺩﻱ ﺍﻟﺒﺎﻓﺎﺭﻱ، ليصبح ﺃﻭﻝ ﻣﺴﺠﺪ ﻓﻲ ﺟﻤﻴﻊ ﻣﻼﻋﺐ ﺍﻟﻌﺎﻟﻢ.

وجاءت تلك ﺍﻟﻤﺒﺎﺩﺭﺓ ﺑﻌﺪ ﺃﻥ ﻗﺪﻡ ﺍﻟﻼﻋﺐ ﺍﻟﻔﺮﻧﺴﻲ ﺑﻼﻝ ﺭﻳﺒﻴﺮﻱ ﺍﻗﺘﺮﺍﺣﻪ ﻹﺩﺍﺭﺓ ﺍﻟﻨﺎﺩﻱ بأن ﺗﺨﺼﺺ ﻏﺮﻓﺔ ﺻﻐﻴﺮﺓ ﻟﻠﺼﻼﺓ ﻓﻲ ﺍﻟﻤﻠﻌﺐ ﻟﻪ ﻭﻟﻼﻋﺒﻴﻦ ﺍﻟﻤﺴﻠﻤﻴﻦ.

وﻟﻜﻦ ﺭﺩﺓ ﻓﻌﻞ ﺇﺩﺍﺭﺓ ﺍﻟﻨﺎﺩﻱ ﻛﺎﻧﺖ ﻏﻴﺮ ﻣﺘﻮﻗﻌﺔ، ﺇﺫ ﺃﻣﺮﺕ ﺑﺒﻨﺎﺀ ﻣﺴﺠﺪ ﻣﺘﻜﺎﻣﻞ ﻟﻼﻋﺒﻴﻦ ﻭﺍﻟﻤﺸﺠﻌﻴﻦ اﻟﻤﺴﻠﻤﻴﻦ ﻣﻊ ﻭﺟﻮﺩ ﺇﻣﺎﻡ ﻭﻣﻜﺘﺒﻪ ﺇﺳﻼﻣﻴﺔ ﻭﺣﻠﻘﺎﺕ ﻋﻠﻢ ﻭﺳﻮﻑ ﺗﺪﻓﻊ إﺩﺍﺭﺓ ﺍﻟﻨﺎﺩﻱ 85% ﻣﻦ ﻗﻴﻤﺔ ﺍﻟﺒﻨﺎء على أن تترك ﺍﻟﻨﺴﺒﺔ ﺍﻟﻤﺘﺒﻘﻴﺔ ﻟﻼﻋﺒﻴﻦ ﻭﺍﻟﻤﺸﺠﻌﻴﻦ ﺍﻟﺬﻳﻦ ﻳﺮﻳﺪﻭﻥ ﺍﻟﻤﺴﺎﻫﻤﺔ ﻓﻲ ﺑﻨﺎﺀ ﺍﻟﻤﺴﺠﺪ ﻭﻛﺴﺐ ﺍﻟﺜﻮﺍﺏ.
",0
"حسب آخر الكواليس: الفخفاخ استقالته مطروحة و بالتالي حسب الفصل 98 من الدستور يعود الإختيار لرئيس الجمهورية و له حرية إما تكليف شخصية أخرى أو حل البرلمان و الدعوة إلى إنتخابات تشريعية جديدة... و في صورة حل البرلمان فإن لرئيس الجمهورية الحق في إصدار مرسوم رئاسي لتغيير القانون الإنتخابي و تغيير النظام السياسي...

لكن ماهو مرجح أكثر أنه في صورة استقالة الفخفاخ سيعين الرئيس قيس سعيد شخصية وطنية مستقلة لكن هذه المرة شخصية يراها الرئيس انها الاقدر دون ارضاء اي طرف حزبي عكس سيناريو الفخفاخ الذي عيّن وفقا لتقاربات بعض الكتل.....",0
مقتل 12 برازيليا في سيول غزيرة,1
